X,Y,Z,body,wl,wr
43,35,23,1,0,0
43,36,6,1,0,0
43,36,7,1,0,0
43,36,8,1,0,0
43,36,9,1,0,0
43,36,10,1,0,0
43,36,11,1,0,0
43,36,12,1,0,0
43,36,13,1,0,0
43,36,14,1,0,0
43,36,15,1,0,0
43,36,16,1,0,0
43,36,17,1,0,0
43,36,18,1,0,0
43,36,19,1,0,0
43,36,20,1,0,0
43,36,21,1,0,0
43,36,22,1,0,0
43,36,23,1,0,0
43,37,7,1,0,0
43,37,8,1,0,0
43,37,9,1,0,0
43,37,10,1,0,0
43,37,11,1,0,0
43,37,12,1,0,0
43,37,13,1,0,0
43,37,14,1,0,0
43,37,15,1,0,0
43,37,16,1,0,0
43,37,17,1,0,0
43,37,18,1,0,0
43,37,22,1,0,0
43,37,23,1,0,0
43,42,22,1,0,0
43,42,23,1,0,0
43,42,24,1,0,0
43,42,25,1,0,0
43,42,28,1,0,0
43,42,29,1,0,0
43,43,10,1,0,0
43,43,11,1,0,0
43,43,12,1,0,0
43,43,13,1,0,0
43,43,14,1,0,0
43,43,15,1,0,0
43,43,16,1,0,0
43,43,17,1,0,0
43,43,18,1,0,0
43,43,19,1,0,0
43,43,20,1,0,0
43,43,21,1,0,0
43,43,22,1,0,0
43,43,23,1,0,0
43,43,27,1,0,0
43,43,28,1,0,0
43,43,29,1,0,0
43,44,10,1,0,0
43,44,11,1,0,0
43,44,12,1,0,0
43,44,13,1,0,0
43,44,14,1,0,0
43,44,15,1,0,0
43,44,16,1,0,0
43,44,17,1,0,0
43,44,18,1,0,0
43,44,19,1,0,0
43,44,20,1,0,0
43,44,21,1,0,0
43,44,22,1,0,0
43,44,23,1,0,0
43,44,28,1,0,0
44,20,17,1,0,0
44,20,18,1,0,0
44,20,19,1,0,0
44,21,10,1,0,0
44,21,11,1,0,0
44,21,12,1,0,0
44,21,13,1,0,0
44,21,14,1,0,0
44,21,15,1,0,0
44,21,16,1,0,0
44,21,17,1,0,0
44,21,18,1,0,0
44,21,19,1,0,0
44,22,10,1,0,0
44,22,11,1,0,0
44,22,12,1,0,0
44,22,13,1,0,0
44,22,14,1,0,0
44,22,15,1,0,0
44,22,16,1,0,0
44,22,17,1,0,0
44,22,18,1,0,0
44,22,19,1,0,0
44,22,20,1,0,0
44,23,11,1,0,0
44,23,12,1,0,0
44,23,13,1,0,0
44,23,14,1,0,0
44,23,15,1,0,0
44,23,16,1,0,0
44,23,17,1,0,0
44,23,18,1,0,0
44,23,19,1,0,0
44,23,20,1,0,0
44,23,21,1,0,0
44,24,11,1,0,0
44,24,12,1,0,0
44,24,13,1,0,0
44,24,14,1,0,0
44,24,15,1,0,0
44,24,16,1,0,0
44,24,17,1,0,0
44,24,18,1,0,0
44,24,19,1,0,0
44,24,20,1,0,0
44,24,21,1,0,0
44,24,22,1,0,0
44,25,11,1,0,0
44,25,12,1,0,0
44,25,13,1,0,0
44,25,14,1,0,0
44,25,15,1,0,0
44,25,16,1,0,0
44,25,17,1,0,0
44,25,18,1,0,0
44,25,19,1,0,0
44,25,20,1,0,0
44,25,21,1,0,0
44,25,22,1,0,0
44,26,10,1,0,0
44,26,11,1,0,0
44,26,12,1,0,0
44,26,13,1,0,0
44,26,14,1,0,0
44,26,15,1,0,0
44,26,16,1,0,0
44,26,17,1,0,0
44,26,18,1,0,0
44,26,19,1,0,0
44,26,20,1,0,0
44,26,21,1,0,0
44,26,22,1,0,0
44,27,10,1,0,0
44,27,11,1,0,0
44,27,12,1,0,0
44,27,13,1,0,0
44,27,14,1,0,0
44,27,15,1,0,0
44,27,16,1,0,0
44,27,17,1,0,0
44,27,18,1,0,0
44,27,19,1,0,0
44,27,20,1,0,0
44,27,21,1,0,0
44,27,22,1,0,0
44,28,8,1,0,0
44,28,9,1,0,0
44,28,10,1,0,0
44,28,11,1,0,0
44,28,12,1,0,0
44,28,13,1,0,0
44,28,14,1,0,0
44,28,15,1,0,0
44,28,16,1,0,0
44,28,17,1,0,0
44,28,18,1,0,0
44,28,19,1,0,0
44,28,20,1,0,0
44,28,21,1,0,0
44,28,22,1,0,0
44,29,7,1,0,0
44,29,8,1,0,0
44,29,9,1,0,0
44,29,10,1,0,0
44,29,11,1,0,0
44,29,12,1,0,0
44,29,13,1,0,0
44,29,14,1,0,0
44,29,15,1,0,0
44,29,16,1,0,0
44,29,17,1,0,0
44,29,18,1,0,0
44,29,19,1,0,0
44,29,20,1,0,0
44,29,21,1,0,0
44,29,22,1,0,0
44,29,23,1,0,0
44,30,8,1,0,0
44,30,9,1,0,0
44,30,10,1,0,0
44,30,11,1,0,0
44,30,12,1,0,0
44,30,13,1,0,0
44,30,14,1,0,0
44,30,15,1,0,0
44,30,16,1,0,0
44,30,17,1,0,0
44,30,18,1,0,0
44,30,19,1,0,0
44,30,20,1,0,0
44,30,21,1,0,0
44,30,22,1,0,0
44,30,23,1,0,0
44,30,24,1,0,0
44,31,7,1,0,0
44,31,8,1,0,0
44,31,9,1,0,0
44,31,10,1,0,0
44,31,11,1,0,0
44,31,12,1,0,0
44,31,13,1,0,0
44,31,14,1,0,0
44,31,15,1,0,0
44,31,16,1,0,0
44,31,17,1,0,0
44,31,18,1,0,0
44,31,19,1,0,0
44,31,20,1,0,0
44,31,21,1,0,0
44,31,22,1,0,0
44,31,23,1,0,0
44,31,24,1,0,0
44,31,25,1,0,0
44,32,7,1,0,0
44,32,8,1,0,0
44,32,9,1,0,0
44,32,10,1,0,0
44,32,11,1,0,0
44,32,12,1,0,0
44,32,13,1,0,0
44,32,14,1,0,0
44,32,15,1,0,0
44,32,16,1,0,0
44,32,17,1,0,0
44,32,18,1,0,0
44,32,19,1,0,0
44,32,20,1,0,0
44,32,21,1,0,0
44,32,22,1,0,0
44,32,23,1,0,0
44,33,6,1,0,0
44,33,7,1,0,0
44,33,8,1,0,0
44,33,9,1,0,0
44,33,10,1,0,0
44,33,11,1,0,0
44,33,12,1,0,0
44,33,13,1,0,0
44,33,14,1,0,0
44,33,15,1,0,0
44,33,16,1,0,0
44,33,17,1,0,0
44,33,18,1,0,0
44,33,19,1,0,0
44,33,20,1,0,0
44,33,21,1,0,0
44,33,22,1,0,0
44,34,7,1,0,0
44,34,8,1,0,0
44,34,9,1,0,0
44,34,10,1,0,0
44,34,11,1,0,0
44,34,12,1,0,0
44,34,13,1,0,0
44,34,14,1,0,0
44,34,15,1,0,0
44,34,16,1,0,0
44,34,17,1,0,0
44,34,18,1,0,0
44,34,19,1,0,0
44,34,20,1,0,0
44,34,21,1,0,0
44,34,22,1,0,0
44,34,23,1,0,0
44,35,7,1,0,0
44,35,8,1,0,0
44,35,9,1,0,0
44,35,10,1,0,0
44,35,11,1,0,0
44,35,12,1,0,0
44,35,13,1,0,0
44,35,14,1,0,0
44,35,15,1,0,0
44,35,16,1,0,0
44,35,17,1,0,0
44,35,18,1,0,0
44,35,19,1,0,0
44,35,20,1,0,0
44,35,21,1,0,0
44,35,22,1,0,0
44,35,23,1,0,0
44,36,7,1,0,0
44,36,8,1,0,0
44,36,9,1,0,0
44,36,10,1,0,0
44,36,11,1,0,0
44,36,12,1,0,0
44,36,13,1,0,0
44,36,14,1,0,0
44,36,15,1,0,0
44,36,16,1,0,0
44,36,17,1,0,0
44,36,18,1,0,0
44,36,19,1,0,0
44,36,20,1,0,0
44,36,21,1,0,0
44,36,22,1,0,0
44,36,23,1,0,0
44,37,7,1,0,0
44,37,8,1,0,0
44,37,9,1,0,0
44,37,10,1,0,0
44,37,11,1,0,0
44,37,12,1,0,0
44,37,13,1,0,0
44,37,14,1,0,0
44,37,15,1,0,0
44,37,16,1,0,0
44,37,17,1,0,0
44,37,18,1,0,0
44,37,19,1,0,0
44,37,20,1,0,0
44,37,21,1,0,0
44,37,22,1,0,0
44,37,23,1,0,0
44,38,7,1,0,0
44,38,8,1,0,0
44,38,9,1,0,0
44,38,10,1,0,0
44,38,11,1,0,0
44,38,12,1,0,0
44,38,13,1,0,0
44,38,14,1,0,0
44,38,15,1,0,0
44,38,16,1,0,0
44,38,19,1,0,0
44,38,20,1,0,0
44,38,21,1,0,0
44,38,22,1,0,0
44,38,23,1,0,0
44,38,24,1,0,0
44,39,19,1,0,0
44,39,20,1,0,0
44,39,21,1,0,0
44,39,22,1,0,0
44,39,23,1,0,0
44,39,24,1,0,0
44,39,25,1,0,0
44,40,19,1,0,0
44,40,20,1,0,0
44,40,21,1,0,0
44,40,22,1,0,0
44,40,23,1,0,0
44,40,24,1,0,0
44,41,19,1,0,0
44,41,20,1,0,0
44,41,21,1,0,0
44,41,22,1,0,0
44,41,23,1,0,0
44,41,24,1,0,0
44,41,25,1,0,0
44,41,28,1,0,0
44,41,29,1,0,0
44,42,11,1,0,0
44,42,12,1,0,0
44,42,13,1,0,0
44,42,14,1,0,0
44,42,15,1,0,0
44,42,16,1,0,0
44,42,17,1,0,0
44,42,18,1,0,0
44,42,19,1,0,0
44,42,20,1,0,0
44,42,21,1,0,0
44,42,22,1,0,0
44,42,23,1,0,0
44,42,24,1,0,0
44,42,25,1,0,0
44,42,26,1,0,0
44,42,27,1,0,0
44,42,28,1,0,0
44,42,29,1,0,0
44,43,10,1,0,0
44,43,11,1,0,0
44,43,12,1,0,0
44,43,13,1,0,0
44,43,14,1,0,0
44,43,15,1,0,0
44,43,16,1,0,0
44,43,17,1,0,0
44,43,18,1,0,0
44,43,19,1,0,0
44,43,20,1,0,0
44,43,21,1,0,0
44,43,22,1,0,0
44,43,23,1,0,0
44,43,24,1,0,0
44,43,25,1,0,0
44,43,26,1,0,0
44,43,27,1,0,0
44,43,28,1,0,0
44,44,10,1,0,0
44,44,11,1,0,0
44,44,12,1,0,0
44,44,13,1,0,0
44,44,14,1,0,0
44,44,15,1,0,0
44,44,16,1,0,0
44,44,17,1,0,0
44,44,18,1,0,0
44,44,19,1,0,0
44,44,20,1,0,0
44,44,21,1,0,0
44,44,22,1,0,0
44,44,23,1,0,0
44,44,26,1,0,0
44,44,27,1,0,0
44,44,28,1,0,0
44,45,11,1,0,0
44,45,12,1,0,0
44,45,13,1,0,0
44,45,14,1,0,0
44,45,15,1,0,0
44,45,16,1,0,0
44,45,17,1,0,0
44,45,18,1,0,0
44,45,19,1,0,0
44,45,20,1,0,0
45,20,17,1,0,0
45,20,18,1,0,0
45,21,10,1,0,0
45,21,11,1,0,0
45,21,12,1,0,0
45,21,13,1,0,0
45,21,14,1,0,0
45,21,15,1,0,0
45,21,16,1,0,0
45,21,17,1,0,0
45,21,18,1,0,0
45,21,19,1,0,0
45,22,11,1,0,0
45,22,12,1,0,0
45,22,13,1,0,0
45,22,14,1,0,0
45,22,15,1,0,0
45,22,16,1,0,0
45,22,17,1,0,0
45,22,18,1,0,0
45,22,19,1,0,0
45,22,20,1,0,0
45,23,10,1,0,0
45,23,11,1,0,0
45,23,12,1,0,0
45,23,13,1,0,0
45,23,14,1,0,0
45,23,15,1,0,0
45,23,16,1,0,0
45,23,17,1,0,0
45,23,18,1,0,0
45,23,19,1,0,0
45,23,20,1,0,0
45,24,11,1,0,0
45,24,12,1,0,0
45,24,13,1,0,0
45,24,14,1,0,0
45,24,15,1,0,0
45,24,16,1,0,0
45,24,17,1,0,0
45,24,18,1,0,0
45,24,19,1,0,0
45,24,20,1,0,0
45,24,21,1,0,0
45,25,10,1,0,0
45,25,11,1,0,0
45,25,12,1,0,0
45,25,13,1,0,0
45,25,14,1,0,0
45,25,15,1,0,0
45,25,16,1,0,0
45,25,17,1,0,0
45,25,18,1,0,0
45,25,19,1,0,0
45,25,20,1,0,0
45,25,21,1,0,0
45,25,22,1,0,0
45,26,10,1,0,0
45,26,11,1,0,0
45,26,12,1,0,0
45,26,13,1,0,0
45,26,14,1,0,0
45,26,15,1,0,0
45,26,16,1,0,0
45,26,17,1,0,0
45,26,18,1,0,0
45,26,19,1,0,0
45,26,20,1,0,0
45,26,21,1,0,0
45,26,22,1,0,0
45,27,8,1,0,0
45,27,9,1,0,0
45,27,10,1,0,0
45,27,11,1,0,0
45,27,12,1,0,0
45,27,13,1,0,0
45,27,14,1,0,0
45,27,15,1,0,0
45,27,16,1,0,0
45,27,17,1,0,0
45,27,18,1,0,0
45,27,19,1,0,0
45,27,20,1,0,0
45,27,21,1,0,0
45,27,22,1,0,0
45,28,7,1,0,0
45,28,8,1,0,0
45,28,9,1,0,0
45,28,10,1,0,0
45,28,11,1,0,0
45,28,12,1,0,0
45,28,13,1,0,0
45,28,14,1,0,0
45,28,15,1,0,0
45,28,16,1,0,0
45,28,17,1,0,0
45,28,18,1,0,0
45,28,19,1,0,0
45,28,20,1,0,0
45,28,21,1,0,0
45,28,22,1,0,0
45,28,23,1,0,0
45,29,7,1,0,0
45,29,8,1,0,0
45,29,9,1,0,0
45,29,10,1,0,0
45,29,11,1,0,0
45,29,12,1,0,0
45,29,13,1,0,0
45,29,14,1,0,0
45,29,15,1,0,0
45,29,16,1,0,0
45,29,17,1,0,0
45,29,18,1,0,0
45,29,19,1,0,0
45,29,20,1,0,0
45,29,21,1,0,0
45,29,22,1,0,0
45,29,23,1,0,0
45,29,24,1,0,0
45,30,7,1,0,0
45,30,8,1,0,0
45,30,9,1,0,0
45,30,10,1,0,0
45,30,11,1,0,0
45,30,12,1,0,0
45,30,13,1,0,0
45,30,14,1,0,0
45,30,15,1,0,0
45,30,16,1,0,0
45,30,17,1,0,0
45,30,18,1,0,0
45,30,19,1,0,0
45,30,20,1,0,0
45,30,21,1,0,0
45,30,22,1,0,0
45,30,23,1,0,0
45,30,24,1,0,0
45,30,25,1,0,0
45,31,7,1,0,0
45,31,8,1,0,0
45,31,9,1,0,0
45,31,10,1,0,0
45,31,11,1,0,0
45,31,12,1,0,0
45,31,13,1,0,0
45,31,14,1,0,0
45,31,15,1,0,0
45,31,16,1,0,0
45,31,17,1,0,0
45,31,18,1,0,0
45,31,19,1,0,0
45,31,20,1,0,0
45,31,21,1,0,0
45,31,22,1,0,0
45,31,23,1,0,0
45,32,6,1,0,0
45,32,7,1,0,0
45,32,8,1,0,0
45,32,9,1,0,0
45,32,10,1,0,0
45,32,11,1,0,0
45,32,12,1,0,0
45,32,13,1,0,0
45,32,14,1,0,0
45,32,15,1,0,0
45,32,16,1,0,0
45,32,17,1,0,0
45,32,18,1,0,0
45,32,19,1,0,0
45,32,20,1,0,0
45,32,21,1,0,0
45,32,22,1,0,0
45,33,6,1,0,0
45,33,7,1,0,0
45,33,8,1,0,0
45,33,9,1,0,0
45,33,10,1,0,0
45,33,11,1,0,0
45,33,12,1,0,0
45,33,13,1,0,0
45,33,14,1,0,0
45,33,15,1,0,0
45,33,16,1,0,0
45,33,17,1,0,0
45,33,18,1,0,0
45,33,19,1,0,0
45,33,20,1,0,0
45,33,21,1,0,0
45,33,22,1,0,0
45,33,23,1,0,0
45,34,6,1,0,0
45,34,7,1,0,0
45,34,8,1,0,0
45,34,9,1,0,0
45,34,10,1,0,0
45,34,11,1,0,0
45,34,12,1,0,0
45,34,13,1,0,0
45,34,14,1,0,0
45,34,15,1,0,0
45,34,16,1,0,0
45,34,17,1,0,0
45,34,18,1,0,0
45,34,19,1,0,0
45,34,20,1,0,0
45,34,21,1,0,0
45,34,22,1,0,0
45,34,23,1,0,0
45,35,7,1,0,0
45,35,8,1,0,0
45,35,9,1,0,0
45,35,10,1,0,0
45,35,11,1,0,0
45,35,12,1,0,0
45,35,13,1,0,0
45,35,14,1,0,0
45,35,15,1,0,0
45,35,16,1,0,0
45,35,17,1,0,0
45,35,18,1,0,0
45,35,19,1,0,0
45,35,20,1,0,0
45,35,21,1,0,0
45,35,22,1,0,0
45,35,23,1,0,0
45,36,7,1,0,0
45,36,8,1,0,0
45,36,9,1,0,0
45,36,10,1,0,0
45,36,11,1,0,0
45,36,12,1,0,0
45,36,13,1,0,0
45,36,14,1,0,0
45,36,15,1,0,0
45,36,16,1,0,0
45,36,17,1,0,0
45,36,18,1,0,0
45,36,19,1,0,0
45,36,20,1,0,0
45,36,21,1,0,0
45,36,22,1,0,0
45,36,23,1,0,0
45,37,7,1,0,0
45,37,8,1,0,0
45,37,9,1,0,0
45,37,10,1,0,0
45,37,11,1,0,0
45,37,12,1,0,0
45,37,13,1,0,0
45,37,14,1,0,0
45,37,15,1,0,0
45,37,16,1,0,0
45,37,17,1,0,0
45,37,18,1,0,0
45,37,19,1,0,0
45,37,20,1,0,0
45,37,21,1,0,0
45,37,22,1,0,0
45,37,23,1,0,0
45,37,24,1,0,0
45,38,7,1,0,0
45,38,8,1,0,0
45,38,9,1,0,0
45,38,10,1,0,0
45,38,11,1,0,0
45,38,12,1,0,0
45,38,13,1,0,0
45,38,14,1,0,0
45,38,15,1,0,0
45,38,16,1,0,0
45,38,17,1,0,0
45,38,18,1,0,0
45,38,19,1,0,0
45,38,20,1,0,0
45,38,21,1,0,0
45,38,22,1,0,0
45,38,23,1,0,0
45,38,24,1,0,0
45,38,25,1,0,0
45,39,7,1,0,0
45,39,8,1,0,0
45,39,9,1,0,0
45,39,10,1,0,0
45,39,11,1,0,0
45,39,12,1,0,0
45,39,13,1,0,0
45,39,14,1,0,0
45,39,15,1,0,0
45,39,16,1,0,0
45,39,17,1,0,0
45,39,18,1,0,0
45,39,19,1,0,0
45,39,20,1,0,0
45,39,21,1,0,0
45,39,22,1,0,0
45,39,23,1,0,0
45,39,24,1,0,0
45,40,8,1,0,0
45,40,9,1,0,0
45,40,10,1,0,0
45,40,11,1,0,0
45,40,12,1,0,0
45,40,13,1,0,0
45,40,14,1,0,0
45,40,15,1,0,0
45,40,16,1,0,0
45,40,17,1,0,0
45,40,18,1,0,0
45,40,19,1,0,0
45,40,20,1,0,0
45,40,21,1,0,0
45,40,22,1,0,0
45,40,23,1,0,0
45,40,24,1,0,0
45,40,25,1,0,0
45,40,28,1,0,0
45,40,29,1,0,0
45,41,8,1,0,0
45,41,9,1,0,0
45,41,10,1,0,0
45,41,11,1,0,0
45,41,12,1,0,0
45,41,13,1,0,0
45,41,14,1,0,0
45,41,15,1,0,0
45,41,16,1,0,0
45,41,17,1,0,0
45,41,18,1,0,0
45,41,19,1,0,0
45,41,20,1,0,0
45,41,21,1,0,0
45,41,22,1,0,0
45,41,23,1,0,0
45,41,24,1,0,0
45,41,25,1,0,0
45,41,26,1,0,0
45,41,27,1,0,0
45,41,28,1,0,0
45,41,29,1,0,0
45,42,8,1,0,0
45,42,9,1,0,0
45,42,10,1,0,0
45,42,11,1,0,0
45,42,12,1,0,0
45,42,13,1,0,0
45,42,14,1,0,0
45,42,15,1,0,0
45,42,16,1,0,0
45,42,17,1,0,0
45,42,18,1,0,0
45,42,19,1,0,0
45,42,20,1,0,0
45,42,21,1,0,0
45,42,22,1,0,0
45,42,23,1,0,0
45,42,24,1,0,0
45,42,25,1,0,0
45,42,26,1,0,0
45,42,27,1,0,0
45,42,28,1,0,0
45,43,9,1,0,0
45,43,10,1,0,0
45,43,11,1,0,0
45,43,12,1,0,0
45,43,13,1,0,0
45,43,14,1,0,0
45,43,15,1,0,0
45,43,16,1,0,0
45,43,17,1,0,0
45,43,18,1,0,0
45,43,19,1,0,0
45,43,20,1,0,0
45,43,21,1,0,0
45,43,22,1,0,0
45,43,23,1,0,0
45,43,24,1,0,0
45,43,25,1,0,0
45,43,26,1,0,0
45,43,27,1,0,0
45,43,28,1,0,0
45,44,10,1,0,0
45,44,11,1,0,0
45,44,12,1,0,0
45,44,13,1,0,0
45,44,14,1,0,0
45,44,15,1,0,0
45,44,16,1,0,0
45,44,17,1,0,0
45,44,18,1,0,0
45,44,19,1,0,0
45,44,20,1,0,0
45,44,21,1,0,0
45,44,22,1,0,0
45,44,23,1,0,0
45,44,24,1,0,0
45,44,25,1,0,0
45,44,26,1,0,0
45,44,27,1,0,0
45,45,11,1,0,0
45,45,12,1,0,0
45,45,13,1,0,0
45,45,14,1,0,0
45,45,15,1,0,0
45,45,16,1,0,0
45,45,17,1,0,0
45,45,18,1,0,0
45,45,19,1,0,0
45,45,20,1,0,0
45,45,21,1,0,0
45,45,22,1,0,0
45,45,23,1,0,0
45,45,25,1,0,0
45,45,26,1,0,0
45,45,28,1,0,0
45,46,17,1,0,0
45,46,18,1,0,0
46,21,11,1,0,0
46,21,15,1,0,0
46,21,16,1,0,0
46,21,17,1,0,0
46,21,18,1,0,0
46,22,10,1,0,0
46,22,11,1,0,0
46,22,12,1,0,0
46,22,13,1,0,0
46,22,14,1,0,0
46,22,15,1,0,0
46,22,16,1,0,0
46,22,17,1,0,0
46,22,18,1,0,0
46,22,19,1,0,0
46,23,11,1,0,0
46,23,12,1,0,0
46,23,13,1,0,0
46,23,14,1,0,0
46,23,15,1,0,0
46,23,16,1,0,0
46,23,17,1,0,0
46,23,18,1,0,0
46,23,19,1,0,0
46,23,20,1,0,0
46,24,10,1,0,0
46,24,11,1,0,0
46,24,12,1,0,0
46,24,13,1,0,0
46,24,14,1,0,0
46,24,15,1,0,0
46,24,16,1,0,0
46,24,17,1,0,0
46,24,18,1,0,0
46,24,19,1,0,0
46,24,20,1,0,0
46,24,21,1,0,0
46,25,10,1,0,0
46,25,11,1,0,0
46,25,12,1,0,0
46,25,13,1,0,0
46,25,14,1,0,0
46,25,15,1,0,0
46,25,16,1,0,0
46,25,17,1,0,0
46,25,18,1,0,0
46,25,19,1,0,0
46,25,20,1,0,0
46,25,21,1,0,0
46,26,8,1,0,0
46,26,9,1,0,0
46,26,10,1,0,0
46,26,11,1,0,0
46,26,12,1,0,0
46,26,13,1,0,0
46,26,14,1,0,0
46,26,15,1,0,0
46,26,16,1,0,0
46,26,17,1,0,0
46,26,18,1,0,0
46,26,19,1,0,0
46,26,20,1,0,0
46,26,21,1,0,0
46,26,22,1,0,0
46,27,7,1,0,0
46,27,8,1,0,0
46,27,9,1,0,0
46,27,10,1,0,0
46,27,11,1,0,0
46,27,12,1,0,0
46,27,13,1,0,0
46,27,14,1,0,0
46,27,15,1,0,0
46,27,16,1,0,0
46,27,17,1,0,0
46,27,18,1,0,0
46,27,19,1,0,0
46,27,20,1,0,0
46,27,21,1,0,0
46,27,22,1,0,0
46,27,23,1,0,0
46,28,7,1,0,0
46,28,8,1,0,0
46,28,9,1,0,0
46,28,10,1,0,0
46,28,11,1,0,0
46,28,12,1,0,0
46,28,13,1,0,0
46,28,14,1,0,0
46,28,15,1,0,0
46,28,16,1,0,0
46,28,17,1,0,0
46,28,18,1,0,0
46,28,19,1,0,0
46,28,20,1,0,0
46,28,21,1,0,0
46,28,22,1,0,0
46,28,23,1,0,0
46,28,24,1,0,0
46,29,7,1,0,0
46,29,8,1,0,0
46,29,9,1,0,0
46,29,10,1,0,0
46,29,11,1,0,0
46,29,12,1,0,0
46,29,13,1,0,0
46,29,14,1,0,0
46,29,15,1,0,0
46,29,16,1,0,0
46,29,17,1,0,0
46,29,18,1,0,0
46,29,19,1,0,0
46,29,20,1,0,0
46,29,21,1,0,0
46,29,22,1,0,0
46,29,23,1,0,0
46,29,24,1,0,0
46,30,7,1,0,0
46,30,8,1,0,0
46,30,9,1,0,0
46,30,10,1,0,0
46,30,11,1,0,0
46,30,12,1,0,0
46,30,13,1,0,0
46,30,14,1,0,0
46,30,15,1,0,0
46,30,16,1,0,0
46,30,17,1,0,0
46,30,18,1,0,0
46,30,19,1,0,0
46,30,20,1,0,0
46,30,21,1,0,0
46,30,22,1,0,0
46,30,23,1,0,0
46,31,6,1,0,0
46,31,7,1,0,0
46,31,8,1,0,0
46,31,9,1,0,0
46,31,10,1,0,0
46,31,11,1,0,0
46,31,12,1,0,0
46,31,13,1,0,0
46,31,14,1,0,0
46,31,15,1,0,0
46,31,16,1,0,0
46,31,17,1,0,0
46,31,18,1,0,0
46,31,19,1,0,0
46,31,20,1,0,0
46,31,21,1,0,0
46,31,22,1,0,0
46,32,6,1,0,0
46,32,7,1,0,0
46,32,8,1,0,0
46,32,9,1,0,0
46,32,10,1,0,0
46,32,11,1,0,0
46,32,12,1,0,0
46,32,13,1,0,0
46,32,14,1,0,0
46,32,15,1,0,0
46,32,16,1,0,0
46,32,17,1,0,0
46,32,18,1,0,0
46,32,19,1,0,0
46,32,20,1,0,0
46,32,21,1,0,0
46,32,22,1,0,0
46,32,23,1,0,0
46,33,6,1,0,0
46,33,7,1,0,0
46,33,8,1,0,0
46,33,9,1,0,0
46,33,10,1,0,0
46,33,11,1,0,0
46,33,12,1,0,0
46,33,13,1,0,0
46,33,14,1,0,0
46,33,15,1,0,0
46,33,16,1,0,0
46,33,17,1,0,0
46,33,18,1,0,0
46,33,19,1,0,0
46,33,20,1,0,0
46,33,21,1,0,0
46,33,22,1,0,0
46,34,6,1,0,0
46,34,7,1,0,0
46,34,8,1,0,0
46,34,9,1,0,0
46,34,10,1,0,0
46,34,11,1,0,0
46,34,12,1,0,0
46,34,13,1,0,0
46,34,14,1,0,0
46,34,15,1,0,0
46,34,16,1,0,0
46,34,17,1,0,0
46,34,18,1,0,0
46,34,19,1,0,0
46,34,20,1,0,0
46,34,21,1,0,0
46,34,22,1,0,0
46,34,23,1,0,0
46,35,6,1,0,0
46,35,7,1,0,0
46,35,8,1,0,0
46,35,9,1,0,0
46,35,10,1,0,0
46,35,11,1,0,0
46,35,12,1,0,0
46,35,13,1,0,0
46,35,14,1,0,0
46,35,15,1,0,0
46,35,16,1,0,0
46,35,17,1,0,0
46,35,18,1,0,0
46,35,19,1,0,0
46,35,20,1,0,0
46,35,21,1,0,0
46,35,22,1,0,0
46,35,23,1,0,0
46,36,7,1,0,0
46,36,8,1,0,0
46,36,9,1,0,0
46,36,10,1,0,0
46,36,11,1,0,0
46,36,12,1,0,0
46,36,13,1,0,0
46,36,14,1,0,0
46,36,15,1,0,0
46,36,16,1,0,0
46,36,17,1,0,0
46,36,18,1,0,0
46,36,19,1,0,0
46,36,20,1,0,0
46,36,21,1,0,0
46,36,22,1,0,0
46,36,23,1,0,0
46,36,24,1,0,0
46,37,7,1,0,0
46,37,8,1,0,0
46,37,9,1,0,0
46,37,10,1,0,0
46,37,11,1,0,0
46,37,12,1,0,0
46,37,13,1,0,0
46,37,14,1,0,0
46,37,15,1,0,0
46,37,16,1,0,0
46,37,17,1,0,0
46,37,18,1,0,0
46,37,19,1,0,0
46,37,20,1,0,0
46,37,21,1,0,0
46,37,22,1,0,0
46,37,23,1,0,0
46,37,24,1,0,0
46,38,7,1,0,0
46,38,8,1,0,0
46,38,9,1,0,0
46,38,10,1,0,0
46,38,11,1,0,0
46,38,12,1,0,0
46,38,13,1,0,0
46,38,14,1,0,0
46,38,15,1,0,0
46,38,16,1,0,0
46,38,17,1,0,0
46,38,18,1,0,0
46,38,19,1,0,0
46,38,20,1,0,0
46,38,21,1,0,0
46,38,22,1,0,0
46,38,23,1,0,0
46,38,24,1,0,0
46,39,7,1,0,0
46,39,8,1,0,0
46,39,9,1,0,0
46,39,10,1,0,0
46,39,11,1,0,0
46,39,12,1,0,0
46,39,13,1,0,0
46,39,14,1,0,0
46,39,15,1,0,0
46,39,16,1,0,0
46,39,17,1,0,0
46,39,18,1,0,0
46,39,19,1,0,0
46,39,20,1,0,0
46,39,21,1,0,0
46,39,22,1,0,0
46,39,23,1,0,0
46,39,24,1,0,0
46,39,25,1,0,0
46,39,29,1,0,0
46,40,7,1,0,0
46,40,8,1,0,0
46,40,9,1,0,0
46,40,10,1,0,0
46,40,11,1,0,0
46,40,12,1,0,0
46,40,13,1,0,0
46,40,14,1,0,0
46,40,15,1,0,0
46,40,16,1,0,0
46,40,17,1,0,0
46,40,18,1,0,0
46,40,19,1,0,0
46,40,20,1,0,0
46,40,21,1,0,0
46,40,22,1,0,0
46,40,23,1,0,0
46,40,24,1,0,0
46,40,25,1,0,0
46,40,26,1,0,0
46,40,27,1,0,0
46,40,28,1,0,0
46,40,29,1,0,0
